,DATE,STATION,rain,temp
2604,2020/9/18,"PUERTO CASADO, PA",11.57464789,24.1
2605,2020/9/19,"PUERTO CASADO, PA",11.57464789,25.6
2606,2020/9/20,"PUERTO CASADO, PA",40.9,23
2607,2020/9/21,"PUERTO CASADO, PA",0,19.5
2608,2020/9/22,"PUERTO CASADO, PA",11.57464789,21.3
2609,2020/9/23,"PUERTO CASADO, PA",11.57464789,26.1
2610,2020/9/24,"PUERTO CASADO, PA",11.57464789,29.2
2611,2020/9/25,"PUERTO CASADO, PA",11.57464789,30.4
2612,2020/9/26,"PUERTO CASADO, PA",11.57464789,31.3
2613,2020/9/27,"PUERTO CASADO, PA",11.57464789,32.5
2614,2020/9/28,"PUERTO CASADO, PA",1.3,24
2615,2020/9/29,"PUERTO CASADO, PA",0,26.1
2616,2020/9/30,"PUERTO CASADO, PA",11.57464789,31.8
2617,2020/10/1,"PUERTO CASADO, PA",11.57464789,34.3
2618,2020/10/2,NA,11.57464789,25.67529728
2619,2020/10/3,"PUERTO CASADO, PA",11.57464789,30.7
2620,2020/10/4,NA,11.57464789,25.67529728
2621,2020/10/5,"PUERTO CASADO, PA",11.57464789,25.3
2622,2020/10/6,"PUERTO CASADO, PA",11.57464789,28.4
2623,2020/10/7,"PUERTO CASADO, PA",11.57464789,30.3
2624,2020/10/8,NA,11.57464789,25.67529728
2625,2020/10/9,NA,11.57464789,25.67529728
2626,2020/10/10,"PUERTO CASADO, PA",11.57464789,31.9
2627,2020/10/11,"PUERTO CASADO, PA",11.57464789,31.2
2628,2020/10/12,"PUERTO CASADO, PA",11.57464789,32.6
2629,2020/10/13,"PUERTO CASADO, PA",11.57464789,31.1
2630,2020/10/14,"PUERTO CASADO, PA",11.57464789,33.3
2631,2020/10/15,"PUERTO CASADO, PA",35.3,26.4
2632,2020/10/16,NA,11.57464789,25.67529728
2633,2020/10/17,"PUERTO CASADO, PA",11.57464789,28.2
2634,2020/10/18,"PUERTO CASADO, PA",11.57464789,26.3
2635,2020/10/19,"PUERTO CASADO, PA",11.57464789,27.9
2636,2020/10/20,"PUERTO CASADO, PA",11.57464789,30.4
2637,2020/10/21,"PUERTO CASADO, PA",11.57464789,29.5
2638,2020/10/22,"PUERTO CASADO, PA",11.57464789,29.9
2639,2020/10/23,"PUERTO CASADO, PA",11.57464789,27.1
2640,2020/10/24,"PUERTO CASADO, PA",11.57464789,30.4
2641,2020/10/25,"PUERTO CASADO, PA",11.57464789,30.4
2642,2020/10/26,"PUERTO CASADO, PA",4.3,26.4
2643,2020/10/27,"PUERTO CASADO, PA",51.6,24.9
2644,2020/10/28,"PUERTO CASADO, PA",0,26.8
2645,2020/10/29,"PUERTO CASADO, PA",11.57464789,26
2646,2020/10/30,"PUERTO CASADO, PA",11.57464789,21.4
2647,2020/10/31,"PUERTO CASADO, PA",11.57464789,27
2648,2020/11/1,"PUERTO CASADO, PA",11.57464789,25.2
2649,2020/11/2,"PUERTO CASADO, PA",11.57464789,27.2
2650,2020/11/3,"PUERTO CASADO, PA",11.57464789,26.7
2651,2020/11/4,"PUERTO CASADO, PA",11.57464789,27.9
2652,2020/11/5,"PUERTO CASADO, PA",11.57464789,28.8
2653,2020/11/6,NA,11.57464789,25.67529728
2654,2020/11/7,"PUERTO CASADO, PA",11.57464789,33.9
2655,2020/11/8,"PUERTO CASADO, PA",11.57464789,29.8
2656,2020/11/9,"PUERTO CASADO, PA",11.57464789,26.7
2657,2020/11/10,"PUERTO CASADO, PA",11.57464789,23.1
2658,2020/11/11,"PUERTO CASADO, PA",5.3,23.9
2659,2020/11/12,"PUERTO CASADO, PA",0,26.8
2660,2020/11/13,"PUERTO CASADO, PA",11.57464789,29.1
2661,2020/11/14,"PUERTO CASADO, PA",11.57464789,27.2
2662,2020/11/15,"PUERTO CASADO, PA",3.3,26.6
2663,2020/11/16,NA,11.57464789,25.67529728
2664,2020/11/17,"PUERTO CASADO, PA",11.57464789,31.1
2665,2020/11/18,"PUERTO CASADO, PA",4.1,21.6
2666,2020/11/19,"PUERTO CASADO, PA",6.1,22.7
2667,2020/11/20,"PUERTO CASADO, PA",0,19.8
2668,2020/11/21,"PUERTO CASADO, PA",11.57464789,32.2
2669,2020/11/22,"PUERTO CASADO, PA",11.57464789,28.6
2670,2020/11/23,"PUERTO CASADO, PA",11.57464789,29.6
2671,2020/11/24,"PUERTO CASADO, PA",11.57464789,31.7
2672,2020/11/25,"PUERTO CASADO, PA",11.57464789,32.8
2673,2020/11/26,"PUERTO CASADO, PA",11.57464789,29.3
2674,2020/11/27,NA,11.57464789,25.67529728
2675,2020/11/28,"PUERTO CASADO, PA",11.57464789,34.3
2676,2020/11/29,"PUERTO CASADO, PA",11.57464789,31.3
2677,2020/11/30,"PUERTO CASADO, PA",11.57464789,29.8
2678,2020/12/1,"PUERTO CASADO, PA",11.57464789,29
2679,2020/12/2,"PUERTO CASADO, PA",5.1,30.7
2680,2020/12/3,"PUERTO CASADO, PA",0,29.3
2681,2020/12/4,NA,11.57464789,25.67529728
2682,2020/12/5,"PUERTO CASADO, PA",22.6,23.7
2683,2020/12/6,"PUERTO CASADO, PA",1,25.2
2684,2020/12/7,"PUERTO CASADO, PA",0,26.8
2685,2020/12/8,"PUERTO CASADO, PA",11.57464789,28.7
2686,2020/12/9,"PUERTO CASADO, PA",11.57464789,31.9
2687,2020/12/10,"PUERTO CASADO, PA",11.57464789,31.5
2688,2020/12/11,"PUERTO CASADO, PA",11.57464789,31.8
2689,2020/12/12,"PUERTO CASADO, PA",11.57464789,30.9
2690,2020/12/13,"PUERTO CASADO, PA",11.57464789,29.7
2691,2020/12/14,"PUERTO CASADO, PA",135.1,25.5
2692,2020/12/15,"PUERTO CASADO, PA",0,27.8
2693,2020/12/16,"PUERTO CASADO, PA",11.57464789,27.8
2694,2020/12/17,"PUERTO CASADO, PA",11.57464789,27.2
2695,2020/12/18,NA,11.57464789,25.67529728
2696,2020/12/19,"PUERTO CASADO, PA",12.2,33.5
2697,2020/12/20,"PUERTO CASADO, PA",0,32.3
2698,2020/12/21,"PUERTO CASADO, PA",11.57464789,27.5
2699,2020/12/22,NA,11.57464789,25.67529728
2700,2020/12/23,"PUERTO CASADO, PA",11.57464789,30.4
2701,2020/12/24,"PUERTO CASADO, PA",11.57464789,32.2
2702,2020/12/25,"PUERTO CASADO, PA",11.57464789,32.4
2703,2020/12/26,"PUERTO CASADO, PA",11.57464789,31.3
2704,2020/12/27,"PUERTO CASADO, PA",11.57464789,31.5
2705,2020/12/28,"PUERTO CASADO, PA",11.57464789,33.4
2706,2020/12/29,"PUERTO CASADO, PA",11.57464789,30.4
2707,2020/12/30,"PUERTO CASADO, PA",11.57464789,28.9
2708,2020/12/31,"PUERTO CASADO, PA",7.4,25.5
